policy_id,simple_question,risk_category,source,created_at,similarity
GDPR_Art_55_5,What penalties apply if The Commission shall where available information reveals in is violated?,Medium Risk,template,2025-11-11T12:59:11.320880,0.546
GDPR_Art_55_5,How can we meet GDPR_Art_55_5 requirements on The Commission shall where available information reveals in?,Medium Risk,template,2025-11-11T12:59:11.320896,0.47
GDPR_Art_55_6,What does GDPR_Art_55_6 say about The Commission shall enter into consultations with the?,Medium Risk,template,2025-11-11T12:59:11.745246,0.637
GDPR_Art_55_6,Do we need to comply with GDPR_Art_55_6 when handling The Commission shall enter into consultations with the?,Medium Risk,template,2025-11-11T12:59:11.745277,0.56
GDPR_Art_55_6,Is The Commission shall enter into consultations with the allowed under the GDPR_Art_55_6?,Medium Risk,template,2025-11-11T12:59:11.745291,0.597
GDPR_Art_55_6,Are there transparency requirements for The Commission shall enter into consultations with the?,Medium Risk,template,2025-11-11T12:59:11.745305,0.59
GDPR_Art_55_6,What are the obligations regarding The Commission shall enter into consultations with the?,Medium Risk,template,2025-11-11T12:59:11.745334,0.67
GDPR_Art_55_6,Can we process The Commission shall enter into consultations with the data under this law?,Medium Risk,template,2025-11-11T12:59:11.745350,0.512
GDPR_Art_55_6,Who is responsible for ensuring The Commission shall enter into consultations with the compliance?,Medium Risk,template,2025-11-11T12:59:11.745362,0.67
GDPR_Art_55_6,Does this law prohibit The Commission shall enter into consultations with the?,Medium Risk,template,2025-11-11T12:59:11.745377,0.543
GDPR_Art_55_6,What penalties apply if The Commission shall enter into consultations with the is violated?,Medium Risk,template,2025-11-11T12:59:11.745390,0.578
GDPR_Art_55_6,How can we meet GDPR_Art_55_6 requirements on The Commission shall enter into consultations with the?,Medium Risk,template,2025-11-11T12:59:11.745404,0.595
GDPR_Art_55_7,What does GDPR_Art_55_7 say about A decision pursuant to paragraph 5 of this?,Medium Risk,template,2025-11-11T12:59:12.131554,0.545
GDPR_Art_55_7,Do we need to comply with GDPR_Art_55_7 when handling A decision pursuant to paragraph 5 of this?,Medium Risk,template,2025-11-11T12:59:12.131589,0.492
GDPR_Art_55_7,Is A decision pursuant to paragraph 5 of this allowed under the GDPR_Art_55_7?,Medium Risk,template,2025-11-11T12:59:12.131607,0.545
GDPR_Art_55_7,Are there transparency requirements for A decision pursuant to paragraph 5 of this?,Medium Risk,template,2025-11-11T12:59:12.131653,0.47
GDPR_Art_55_7,What are the obligations regarding A decision pursuant to paragraph 5 of this?,Medium Risk,template,2025-11-11T12:59:12.131667,0.467
GDPR_Art_55_7,Can we process A decision pursuant to paragraph 5 of this data under this law?,Medium Risk,template,2025-11-11T12:59:12.131682,0.536
GDPR_Art_55_7,Who is responsible for ensuring A decision pursuant to paragraph 5 of this compliance?,Medium Risk,template,2025-11-11T12:59:12.131696,0.42
GDPR_Art_55_7,Does this law prohibit A decision pursuant to paragraph 5 of this?,Medium Risk,template,2025-11-11T12:59:12.131710,0.439
GDPR_Art_55_7,What penalties apply if A decision pursuant to paragraph 5 of this is violated?,Medium Risk,template,2025-11-11T12:59:12.131725,0.415
GDPR_Art_55_7,How can we meet GDPR_Art_55_7 requirements on A decision pursuant to paragraph 5 of this?,Medium Risk,template,2025-11-11T12:59:12.131743,0.507
GDPR_Art_55_8,What does GDPR_Art_55_8 say about TheCommissionshallpublishintheOfficialJournaloftheEuropeanUnion and on its website a list of?,Medium Risk,template,2025-11-11T12:59:12.532453,0.542
GDPR_Art_55_8,Do we need to comply with GDPR_Art_55_8 when handling TheCommissionshallpublishintheOfficialJournaloftheEuropeanUnion and on its website a list of?,Medium Risk,template,2025-11-11T12:59:12.532487,0.526
GDPR_Art_55_8,Is TheCommissionshallpublishintheOfficialJournaloftheEuropeanUnion and on its website a list of allowed under the GDPR_Art_55_8?,Medium Risk,template,2025-11-11T12:59:12.532508,0.563
GDPR_Art_55_8,Are there transparency requirements for TheCommissionshallpublishintheOfficialJournaloftheEuropeanUnion and on its website a list of?,Medium Risk,template,2025-11-11T12:59:12.532528,0.536
GDPR_Art_55_8,What are the obligations regarding TheCommissionshallpublishintheOfficialJournaloftheEuropeanUnion and on its website a list of?,Medium Risk,template,2025-11-11T12:59:12.532546,0.583
GDPR_Art_55_8,Can we process TheCommissionshallpublishintheOfficialJournaloftheEuropeanUnion and on its website a list of data under this law?,Medium Risk,template,2025-11-11T12:59:12.532567,0.49
GDPR_Art_55_8,Who is responsible for ensuring TheCommissionshallpublishintheOfficialJournaloftheEuropeanUnion and on its website a list of compliance?,Medium Risk,template,2025-11-11T12:59:12.532587,0.642
GDPR_Art_55_8,Does this law prohibit TheCommissionshallpublishintheOfficialJournaloftheEuropeanUnion and on its website a list of?,Medium Risk,template,2025-11-11T12:59:12.532606,0.496
GDPR_Art_55_8,What penalties apply if TheCommissionshallpublishintheOfficialJournaloftheEuropeanUnion and on its website a list of is violated?,Medium Risk,template,2025-11-11T12:59:12.532644,0.512
GDPR_Art_55_8,How can we meet GDPR_Art_55_8 requirements on TheCommissionshallpublishintheOfficialJournaloftheEuropeanUnion and on its website a list of?,Medium Risk,template,2025-11-11T12:59:12.532665,0.518
GDPR_Art_55_9_Intro,What does GDPR_Art_55_9_Intro say about Decisions adopted by the Commission on the basis?,Medium Risk,template,2025-11-11T12:59:13.168270,0.639
GDPR_Art_55_9_Intro,Do we need to comply with GDPR_Art_55_9_Intro when handling Decisions adopted by the Commission on the basis?,Medium Risk,template,2025-11-11T12:59:13.168308,0.572
GDPR_Art_55_9_Intro,Is Decisions adopted by the Commission on the basis allowed under the GDPR_Art_55_9_Intro?,Medium Risk,template,2025-11-11T12:59:13.168326,0.615
GDPR_Art_55_9_Intro,Are there transparency requirements for Decisions adopted by the Commission on the basis?,Medium Risk,template,2025-11-11T12:59:13.168343,0.588
GDPR_Art_55_9_Intro,What are the obligations regarding Decisions adopted by the Commission on the basis?,Medium Risk,template,2025-11-11T12:59:13.168371,0.703
GDPR_Art_55_9_Intro,Can we process Decisions adopted by the Commission on the basis data under this law?,Medium Risk,template,2025-11-11T12:59:13.168389,0.551
GDPR_Art_55_9_Intro,Who is responsible for ensuring Decisions adopted by the Commission on the basis compliance?,Medium Risk,template,2025-11-11T12:59:13.168406,0.614
GDPR_Art_55_9_Intro,Does this law prohibit Decisions adopted by the Commission on the basis?,Medium Risk,template,2025-11-11T12:59:13.168421,0.659
GDPR_Art_55_9_Intro,What penalties apply if Decisions adopted by the Commission on the basis is violated?,Medium Risk,template,2025-11-11T12:59:13.168438,0.611
GDPR_Art_55_9_Intro,How can we meet GDPR_Art_55_9_Intro requirements on Decisions adopted by the Commission on the basis?,Medium Risk,template,2025-11-11T12:59:13.168456,0.553
GDPR_Art_55_96,What does GDPR_Art_55_96 say about of Directive 95 46 EC shall remain in?,Medium Risk,template,2025-11-11T12:59:13.521496,0.734
GDPR_Art_55_96,Do we need to comply with GDPR_Art_55_96 when handling of Directive 95 46 EC shall remain in?,Medium Risk,template,2025-11-11T12:59:13.521517,0.703
GDPR_Art_55_96,Is of Directive 95 46 EC shall remain in allowed under the GDPR_Art_55_96?,Medium Risk,template,2025-11-11T12:59:13.521527,0.715
GDPR_Art_55_96,Are there transparency requirements for of Directive 95 46 EC shall remain in?,Medium Risk,template,2025-11-11T12:59:13.521538,0.74
GDPR_Art_55_96,What are the obligations regarding of Directive 95 46 EC shall remain in?,Medium Risk,template,2025-11-11T12:59:13.521547,0.803
GDPR_Art_55_96,Can we process of Directive 95 46 EC shall remain in data under this law?,Medium Risk,template,2025-11-11T12:59:13.521558,0.699
GDPR_Art_55_96,Who is responsible for ensuring of Directive 95 46 EC shall remain in compliance?,Medium Risk,template,2025-11-11T12:59:13.521568,0.788
GDPR_Art_55_96,Does this law prohibit of Directive 95 46 EC shall remain in?,Medium Risk,template,2025-11-11T12:59:13.521578,0.75
GDPR_Art_55_96,What penalties apply if of Directive 95 46 EC shall remain in is violated?,Medium Risk,template,2025-11-11T12:59:13.521588,0.733
GDPR_Art_55_96,How can we meet GDPR_Art_55_96 requirements on of Directive 95 46 EC shall remain in?,Medium Risk,template,2025-11-11T12:59:13.521602,0.659
GDPR_Art_55_1,What does GDPR_Art_55_1 say about In the absence of a decision pursuant to?,Medium Risk,template,2025-11-11T12:59:13.815042,0.446
GDPR_Art_55_1,Do we need to comply with GDPR_Art_55_1 when handling In the absence of a decision pursuant to?,Medium Risk,template,2025-11-11T12:59:13.815072,0.448
GDPR_Art_55_1,Is In the absence of a decision pursuant to allowed under the GDPR_Art_55_1?,Medium Risk,template,2025-11-11T12:59:13.815088,0.487
GDPR_Art_55_1,Are there transparency requirements for In the absence of a decision pursuant to?,Medium Risk,template,2025-11-11T12:59:13.815105,0.361
GDPR_Art_55_1,What are the obligations regarding In the absence of a decision pursuant to?,Medium Risk,template,2025-11-11T12:59:13.815120,0.376
GDPR_Art_55_1,Can we process In the absence of a decision pursuant to data under this law?,Medium Risk,template,2025-11-11T12:59:13.815135,0.509
GDPR_Art_55_1,Who is responsible for ensuring In the absence of a decision pursuant to compliance?,Medium Risk,template,2025-11-11T12:59:13.815148,0.387
GDPR_Art_55_1,Does this law prohibit In the absence of a decision pursuant to?,Medium Risk,template,2025-11-11T12:59:13.815162,0.35
GDPR_Art_55_1,What penalties apply if In the absence of a decision pursuant to is violated?,Medium Risk,template,2025-11-11T12:59:13.815175,0.318
GDPR_Art_55_1,How can we meet GDPR_Art_55_1 requirements on In the absence of a decision pursuant to?,Medium Risk,template,2025-11-11T12:59:13.815190,0.408
GDPR_Art_55_2_Intro,What does GDPR_Art_55_2_Intro say about Theappropriatesafeguardsreferredtoinparagraph1maybeprovidedfor without requiring any specific authorisation from a?,Medium Risk,template,2025-11-11T12:59:14.102015,0.706
GDPR_Art_55_2_Intro,Do we need to comply with GDPR_Art_55_2_Intro when handling Theappropriatesafeguardsreferredtoinparagraph1maybeprovidedfor without requiring any specific authorisation from a?,Medium Risk,template,2025-11-11T12:59:14.102041,0.632
GDPR_Art_55_2_Intro,Is Theappropriatesafeguardsreferredtoinparagraph1maybeprovidedfor without requiring any specific authorisation from a allowed under the GDPR_Art_55_2_Intro?,Medium Risk,template,2025-11-11T12:59:14.102055,0.716
GDPR_Art_55_2_Intro,Are there transparency requirements for Theappropriatesafeguardsreferredtoinparagraph1maybeprovidedfor without requiring any specific authorisation from a?,Medium Risk,template,2025-11-11T12:59:14.102068,0.652
GDPR_Art_55_2_Intro,What are the obligations regarding Theappropriatesafeguardsreferredtoinparagraph1maybeprovidedfor without requiring any specific authorisation from a?,Medium Risk,template,2025-11-11T12:59:14.102104,0.744
GDPR_Art_55_2_Intro,Can we process Theappropriatesafeguardsreferredtoinparagraph1maybeprovidedfor without requiring any specific authorisation from a data under this law?,Medium Risk,template,2025-11-11T12:59:14.102118,0.735
GDPR_Art_55_2_Intro,Who is responsible for ensuring Theappropriatesafeguardsreferredtoinparagraph1maybeprovidedfor without requiring any specific authorisation from a compliance?,Medium Risk,template,2025-11-11T12:59:14.102131,0.816
GDPR_Art_55_2_Intro,Does this law prohibit Theappropriatesafeguardsreferredtoinparagraph1maybeprovidedfor without requiring any specific authorisation from a?,Medium Risk,template,2025-11-11T12:59:14.102150,0.638
GDPR_Art_55_2_Intro,What penalties apply if Theappropriatesafeguardsreferredtoinparagraph1maybeprovidedfor without requiring any specific authorisation from a is violated?,Medium Risk,template,2025-11-11T12:59:14.102164,0.644
GDPR_Art_55_2_Intro,How can we meet GDPR_Art_55_2_Intro requirements on Theappropriatesafeguardsreferredtoinparagraph1maybeprovidedfor without requiring any specific authorisation from a?,Medium Risk,template,2025-11-11T12:59:14.102178,0.645
GDPR_Art_55_2a,What does GDPR_Art_55_2a say about a legally binding and enforceable instrument between public?,Medium Risk,template,2025-11-11T12:59:14.492761,0.763
GDPR_Art_55_2a,Do we need to comply with GDPR_Art_55_2a when handling a legally binding and enforceable instrument between public?,Medium Risk,template,2025-11-11T12:59:14.492790,0.644
GDPR_Art_55_2a,Is a legally binding and enforceable instrument between public allowed under the GDPR_Art_55_2a?,Medium Risk,template,2025-11-11T12:59:14.492809,0.69
GDPR_Art_55_2a,Are there transparency requirements for a legally binding and enforceable instrument between public?,Medium Risk,template,2025-11-11T12:59:14.492826,0.784
GDPR_Art_55_2a,What are the obligations regarding a legally binding and enforceable instrument between public?,Medium Risk,template,2025-11-11T12:59:14.492842,0.881
GDPR_Art_55_2a,Can we process a legally binding and enforceable instrument between public data under this law?,Medium Risk,template,2025-11-11T12:59:14.492857,0.765
GDPR_Art_55_2a,Who is responsible for ensuring a legally binding and enforceable instrument between public compliance?,Medium Risk,template,2025-11-11T12:59:14.492880,0.799
GDPR_Art_55_2a,Does this law prohibit a legally binding and enforceable instrument between public?,Medium Risk,template,2025-11-11T12:59:14.492895,0.822
GDPR_Art_55_2a,What penalties apply if a legally binding and enforceable instrument between public is violated?,Medium Risk,template,2025-11-11T12:59:14.492912,0.735
GDPR_Art_55_2a,How can we meet GDPR_Art_55_2a requirements on a legally binding and enforceable instrument between public?,Medium Risk,template,2025-11-11T12:59:14.492928,0.685
GDPR_Art_55_2b,What does GDPR_Art_55_2b say about binding corporate rules in accordance with Article 47?,Medium Risk,template,2025-11-11T12:59:14.770940,0.833
GDPR_Art_55_2b,Do we need to comply with GDPR_Art_55_2b when handling binding corporate rules in accordance with Article 47?,Medium Risk,template,2025-11-11T12:59:14.770969,0.777
